CODIGO,CATEGORIA
'001672','EEF'
'004926','EEF'
'005071','EEF'
'005073','EEF'
'005074','EEF'
'005075','EEF'
'005077','EEF'
'005080','EEF'
'005082','EEF'
'005083','EEF'
'005085','EEF'
'005087','EEF'
'005089','EEF'
'005091','EEF'
'005092','EEF'
'005093','EEF'
'005094','EEF'
'005095','EEF'
'005096','EEF'
'005101','EEF'
'005102','EEF'
'005103','EEF'
'005104','EEF'
'005105','EEF'
'005106','EEF'
'005107','EEF'
'005108','EEF'
'005117','EEF'
'005118','EEF'
'005136','EEF'
'005137','EEF'
'005138','EEF'
'005139','EEF'
'005140','EEF'
'005141','EEF'
'005142','EEF'
'005143','EEF'
'005144','EEF'
'005149','EEF'
'005150','EEF'
'005152','EEF'
'005153','EEF'
'005154','EEF'
'005155','EEF'
'005159','EEF'
'005160','EEF'
'005164','EEF'
'005165','EEF'
'005167','EEF'
'005168','EEF'
'005169','EEF'
'005170','EEF'
'005171','EEF'
'005172','EEF'
'005183','EEF'
'005716','EEF'
'005807','EEF'
'005808','EEF'
'005809','EEF'
'006018','EEF'
'005838','ISA'
'005213','MBF'
'005214','MBF'
'005215','MBF'
'005243','MBF'
'005359','MBF'
'005360','MBF'
'005361','MBF'
'005362','MBF'
'005363','MBF'
'005364','MBF'
'005365','MBF'
'005366','MBF'
'005367','MBF'
'005368','MBF'
'005369','MBF'
'005370','MBF'
'005371','MBF'
'005372','MBF'
'005373','MBF'
'005374','MBF'
'005375','MBF'
'005376','MBF'
'005377','MBF'
'005378','MBF'
'005379','MBF'
'005380','MBF'
'005381','MBF'
'005382','MBF'
'005383','MBF'
'005384','MBF'
'005385','MBF'
'005386','MBF'
'005387','MBF'
'005388','MBF'
'005389','MBF'
'005390','MBF'
'005391','MBF'
'005392','MBF'
'005393','MBF'
'005394','MBF'
'005395','MBF'
'005396','MBF'
'005397','MBF'
'005398','MBF'
'005399','MBF'
'005400','MBF'
'005401','MBF'
'005402','MBF'
'005521','MBF'
'005642','MBF'
'005744','MBF'
'005745','MBF'
'005746','MBF'
'005747','MBF'
'005925','MBF'
'005961','MBF'
'005962','MBF'
'005963','MBF'
'005964','MBF'
'005965','MBF'
'005966','MBF'
'005967','MBF'
'005968','MBF'
'005969','MBF'
'005970','MBF'
'005971','MBF'
'005972','MBF'
'005973','MBF'
'005974','MBF'
'005975','MBF'
'005976','MBF'
'005977','MBF'
'005978','MBF'
'005979','MBF'
'005980','MBF'
'005981','MBF'
'005982','MBF'
'005983','MBF'
'005984','MBF'
'005985','MBF'
'005986','MBF'
'006075','MBF'
'006076','MBF'
'006078','MBF'
'006077','MEF'
'005260','TRA'
'005940','TRA'
'006069','TRA'
