sucursal,codigo,p1,p2,p3,cp,uc,m1,m2,m3
K,3902818,294,294,265.2,229.15,229.14,28.31,28.31,15.74
K,3902820,294.96,294.96,265.68,244.08,244.09,20.84,20.84,8.85
K,3902821,339.6,339.6,307.2,265.49,279.59,21.46,21.46,9.88
K,3902822,281.04,281.04,243.96,221.15,215.42,30.46,30.46,13.25
K,3902826,319.44,319.44,290.4,264.45,264.46,20.79,20.79,9.81
K,3902836,968.95,968.95,968.95,832.15,832.16,16.44,16.44,16.44
K,3902844,1385.45,1385.45,1385.45,840.2,840.2,64.9,64.9,64.9
K,3902848,1007.4,1007.4,1007.4,648.02,648.04,55.45,55.45,55.45
K,3903212,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
K,3903214,172.68,172.68,141,127,127.08,35.88,35.88,10.95
K,3903216,318.84,318.84,259.32,233.48,233.49,36.55,36.55,11.06
K,3903218,159.48,159.48,129.6,113.62,113.62,40.36,40.36,14.06
K,3903222,442.6,442.6,442.6,347.67,347.7,27.29,27.29,27.29
K,3903224,442.6,442.6,442.6,380.1,380.12,16.44,16.44,16.44
K,3903252,315.36,315.36,230.4,204.86,204.9,53.91,53.91,12.45
K,3903254,172.68,172.68,141,127,127.02,35.95,35.95,11.01
K,3903256,318.84,318.84,259.32,233.48,233.48,36.56,36.56,11.07
K,3903258,159.48,159.48,129.6,116.68,116.68,36.68,36.68,11.07
K,3903260,38.5,38.5,38.5,31.27,31.26,23.16,23.16,23.16
K,3903262,37.55,37.55,37.55,34.82,34.82,7.84,7.84,7.84
K,3903264,442.6,442.6,442.6,347.66,347.72,27.29,27.29,27.29
K,3903265,347.5,347.5,347.5,223.86,211.3,64.46,64.46,64.46
K,3903266,442.6,442.6,442.6,380.1,380.1,16.44,16.44,16.44
K,3903272,315.36,315.36,230.4,204.86,204.89,53.92,53.92,12.45
K,3903274,172.68,172.68,141,127,127.02,35.95,35.95,11.01
K,3903276,318.84,318.84,259.32,226.5,226.52,40.76,40.76,14.48
K,3903277,159.48,159.48,129.6,116.67,116.68,36.68,36.68,11.07
K,3903282,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
K,3903286,318.84,318.84,259.32,233.48,233.49,36.55,36.55,11.06
K,3903290,670.4,670.4,670.4,456.77,456.77,46.77,46.77,46.77
K,3903296,442.6,442.6,442.6,380.11,380.1,16.44,16.44,16.44
K,3903332,315.36,315.36,230.4,204.85,205.24,53.65,53.65,12.26
K,3903338,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
K,3903342,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903344,172.68,172.68,141,127,127.04,35.93,35.93,10.99
K,3903346,442.6,442.6,442.6,326.78,326.79,35.44,35.44,35.44
K,3903347,318.84,318.84,259.32,233.48,233.49,36.55,36.55,11.06
K,3903348,159.48,159.48,129.6,116.66,116.68,36.68,36.68,11.07
K,3903349,442.6,442.6,442.6,380.11,347.45,27.39,27.39,27.39
K,3903352,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903354,318.84,318.84,259.32,298.36,279.56,14.05,14.05,-7.24
K,3903359,442.6,442.6,442.6,326.78,326.78,35.44,35.44,35.44
K,3903452,315.36,315.36,230.4,204.85,204.87,53.93,53.93,12.46
K,3903454,172.68,172.68,141,127,127.06,35.9,35.9,10.97
K,3903456,318.84,318.84,259.32,233.47,233.48,36.56,36.56,11.07
K,3903458,159.48,159.48,129.6,116.67,116.68,36.68,36.68,11.07
K,3903462,442.6,442.6,442.6,380.1,380.12,16.44,16.44,16.44
K,3903466,442.6,442.6,442.6,345.6,345.61,28.06,28.06,28.06
K,3903501,236.52,236.52,236.52,203.12,203.14,16.43,16.43,16.43
K,3903503,278.76,278.76,278.76,239.4,239.4,16.44,16.44,16.44
K,3903612,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
K,3903614,172.68,172.68,141,127,127,35.97,35.97,11.02
K,3903622,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903624,172.68,172.68,141,127,127,35.97,35.97,11.02
K,3903632,315.36,315.36,230.4,204.86,204.86,53.94,53.94,12.47
K,3903633,318.84,318.84,259.32,233.48,233.52,36.54,36.54,11.05
K,3903634,172.68,172.68,141,127,127,35.97,35.97,11.02
K,3903636,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903638,172.68,172.68,141,127,127.04,35.93,35.93,10.99
K,3903642,315.36,315.36,230.4,204.86,204.86,53.94,53.94,12.47
K,3903646,318.84,318.84,259.32,233.48,233.52,36.54,36.54,11.05
K,3903648,159.48,159.48,129.6,116.67,116.67,36.69,36.69,11.08
K,3903652,315.36,315.36,230.4,204.86,204.87,53.93,53.93,12.46
K,3903662,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903671,38.5,38.5,38.5,31.27,31.32,22.92,22.92,22.92
K,3903672,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
K,3903674,172.68,172.68,141,127,127.04,35.93,35.93,10.99
K,3903694,38.5,38.5,38.5,31.26,31.27,23.12,23.12,23.12
K,3903699,38.5,38.5,38.5,31.26,31.31,22.96,22.96,22.96
K,3903722,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903740,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
K,3903742,172.68,172.68,141,127,127.02,35.95,35.95,11.01
K,3903744,318.84,318.84,259.32,233.26,233.27,36.68,36.68,11.17
K,3903750,315.36,315.36,230.4,204.09,204.09,54.52,54.52,12.89
K,3903752,172.68,172.68,141,127,127.04,35.93,35.93,10.99
K,3903754,318.84,318.84,259.32,233.48,233.52,36.54,36.54,11.05
K,3904214,300.85,300.85,230.4,204.88,204.88,46.84,46.84,12.46
K,3904224,315.36,315.36,230.4,204.88,204.92,53.89,53.89,12.43
K,3904226,301,301,301,244.32,244.32,23.2,23.2,23.2
K,3904228,454.05,454.05,454.05,350.55,350.57,29.52,29.52,29.52
K,3904242,155.69,155.69,155.69,126.43,126.43,23.14,23.14,23.14
K,3904244,315.36,315.36,230.4,204.88,204.9,53.91,53.91,12.45
K,3904246,301,301,301,244.31,244.32,23.2,23.2,23.2
K,3904252,454.05,454.05,454.05,389.94,389.96,16.44,16.44,16.44
K,3904264,315.36,315.36,230.4,233.15,235,34.2,34.2,-1.96
K,3904284,315.36,315.36,230.4,155.5,193.2,63.23,63.23,19.25
K,3904286,301,301,301,244.31,244.36,23.18,23.18,23.18
K,3904480,237.72,237.72,193.2,173.94,174.1,36.54,36.54,10.97
K,3904481,239.16,239.16,194.4,175.02,175.01,36.66,36.66,11.08
K,3904482,453.8,453.8,453.8,325.66,325.67,39.34,39.34,39.34
K,3904484,237.72,237.72,193.2,173.94,173.34,37.14,37.14,11.46
K,3904485,239.16,239.16,194.4,175.01,174.28,37.23,37.23,11.54
K,3904486,453.8,453.8,453.8,370.06,370.06,22.63,22.63,22.63
K,3904487,453.8,453.8,453.8,297.44,297.45,52.56,52.56,52.56
K,3904495,453.8,453.8,453.8,370.06,370.06,22.63,22.63,22.63
K,3904496,237.72,237.72,193.2,173.94,173.96,36.65,36.65,11.06
K,3904497,239.16,239.16,194.4,175.01,175.04,36.63,36.63,11.06
K,3904498,237.72,237.72,193.2,173.93,173.94,36.67,36.67,11.07
K,3904499,239.16,239.16,194.4,175,175.02,36.65,36.65,11.07
K,3904506,237.72,237.72,193.2,211.17,162.96,45.88,45.88,18.56
K,3904508,239.16,239.16,194.4,175.02,175.04,36.63,36.63,11.06
K,3904510,237.72,237.72,193.2,173.93,173.92,36.68,36.68,11.09
K,3904516,687.7,687.7,687.7,468.54,468.54,46.78,46.78,46.78
K,3904804,91.46,91.46,91.46,73.07,73.07,25.17,25.17,25.17
K,3904806,91.46,91.46,91.46,73.07,73.07,25.17,25.17,25.17
K,3904808,91.46,91.46,91.46,73.07,73.08,25.15,25.15,25.15
K,3905213,62.76,62.76,52.92,52.08,52.08,20.51,20.51,1.61
K,3905214,62.76,62.76,52.92,48.62,48.63,29.06,29.06,8.82
K,3905259,62.76,62.76,52.92,48.08,48.1,30.48,30.48,10.02
K,3905288,69.6,69.6,57.72,52.08,52.09,33.61,33.61,10.81
K,3905289,62.76,62.76,52.92,48.08,48.09,30.51,30.51,10.04
K,3905614,69.6,69.6,57.72,52.07,52.09,33.61,33.61,10.81
K,3905615,62.76,62.76,52.92,48.08,48.1,30.48,30.48,10.02
K,3905625,62.76,62.76,52.92,48.08,48.11,30.45,30.45,10
K,3905634,62.76,62.76,52.92,48.62,48.61,29.11,29.11,8.87
K,3905641,62.76,62.76,52.92,48.12,48.15,30.34,30.34,9.91
K,3905659,62.76,62.76,52.92,48.08,48.14,30.37,30.37,9.93
K,3906818,152.88,152.88,109.68,97.31,97.33,57.07,57.07,12.69
K,3906824,152.88,152.88,109.68,97.31,97.32,57.09,57.09,12.7
K,3906826,152.88,152.88,109.68,97.31,97.32,57.09,57.09,12.7
K,3906834,217.53,217.53,217.53,158.68,158.68,37.09,37.09,37.09
K,3906842,109.1,109.1,109.1,97.31,97.32,12.1,12.1,12.1
K,3906862,160.44,160.44,144.6,131.58,131.59,21.92,21.92,9.89
K,3906864,160.44,160.44,144.6,131.57,131.59,21.92,21.92,9.89
K,3906872,160.44,160.44,144.6,131.57,131.59,21.92,21.92,9.89
K,3906884,313.1,313.1,313.1,265.77,265.77,17.81,17.81,17.81
K,3906886,313.1,313.1,313.1,265.76,265.77,17.81,17.81,17.81
K,3907212,314.16,314.16,295.68,268.62,268.62,16.95,16.95,10.07
K,3907214,270.05,270.05,270.05,242.71,242.72,11.26,11.26,11.26
K,3907216,183.14,183.14,183.14,163.36,164.24,11.51,11.51,11.51
K,3907222,314.16,314.16,295.68,268.6,268.62,16.95,16.95,10.07
K,3907224,270.05,270.05,270.05,242.7,242.8,11.22,11.22,11.22
K,3907226,183.14,183.14,183.14,163.36,163.36,12.11,12.11,12.11
K,3907232,314.16,314.16,295.68,268.6,268.64,16.94,16.94,10.07
K,3907234,270.05,270.05,270.05,242.7,242.72,11.26,11.26,11.26
K,3907236,183.14,183.14,183.14,163.36,163.37,12.1,12.1,12.1
K,3907252,314.16,314.16,295.68,268.6,268.64,16.94,16.94,10.07
K,3907282,314.16,314.16,295.68,268.6,268.6,16.96,16.96,10.08
K,3907322,314.16,314.16,295.68,268.6,268.64,16.94,16.94,10.07
K,3907332,314.16,314.16,295.68,268.6,268.61,16.96,16.96,10.08
K,3907412,122.4,122.4,93.72,83.8,83.81,46.04,46.04,11.82
K,3907422,122.4,122.4,93.72,83.8,83.81,46.04,46.04,11.82
K,3907432,122.4,122.4,93.72,83.8,83.81,46.04,46.04,11.82
K,3910570,0.01,0.01,0.01,0.01,0.01,0,0,0
M,20505,260,260,260,223,223,16.59,16.59,16.59
M,20510,313.2,313.2,313.2,189,189.02,65.7,65.7,65.7
M,50515,753,753,753,639.84,639.84,17.69,17.69,17.69
M,50520,942,942,942,799.92,799.92,17.76,17.76,17.76
M,50525,933,933,933,792.48,792.48,17.73,17.73,17.73
M,51005,721,721,721,209.28,209.28,244.51,244.51,244.51
M,51010,843,843,843,310.58,311.09,170.98,170.98,170.98
M,51030,1161,1161,1161,162.24,162.24,615.61,615.61,615.61
M,51035,877,877,877,221.04,221.04,296.76,296.76,296.76
M,51040,353,353,353,124.8,124.8,182.85,182.85,182.85
M,51045,181.44,181.44,181.44,146.88,146.88,23.53,23.53,23.53
M,51055,369,369,369,153.6,153.6,140.23,140.23,140.23
M,51060,1735,1735,1735,462.96,462.96,274.76,274.76,274.76
M,51065,1615,1615,1615,430.8,430.8,274.88,274.88,274.88
M,51070,1615,1615,1615,321.45,430.8,274.88,274.88,274.88
M,51072,1615,1615,1615,430.8,430.8,274.88,274.88,274.88
M,51075,1348,1348,1348,402,402,235.32,235.32,235.32
M,51080,1205,1205,1205,287.7,302.1,298.87,298.87,298.87
M,52025,691.5,691.5,691.5,359.47,359.52,92.34,92.34,92.34
M,52030,760,760,760,395.02,395.4,92.21,92.21,92.21
M,52505,691.5,691.5,691.5,207.53,207.53,233.2,233.2,233.2
M,53005,234,234,234,164.16,164.22,42.49,42.49,42.49
M,53010,243,243,243,170.64,170.64,42.41,42.41,42.41
M,55005,753,753,753,639.84,639.84,17.69,17.69,17.69
M,55010,942,942,942,799.92,799.92,17.76,17.76,17.76
M,55015,933,933,933,792.48,792.48,17.73,17.73,17.73
M,60500,146.15,146.15,146.15,110.21,110.22,32.6,32.6,32.6
M,60502,605.32,605.32,605.32,451.32,451.34,34.12,34.12,34.12
M,60505,302.66,302.66,302.66,178.98,179.52,68.59,68.59,68.59
M,60505,302.66,302.66,302.66,124.5,124.5,143.1,143.1,143.1
M,60511,535.01,535.01,535.01,317.74,317.76,68.37,68.37,68.37
M,60511,535.01,535.01,535.01,226.45,226.45,136.26,136.26,136.26
M,60512,917.16,917.16,917.16,778.15,778.16,17.86,17.86,17.86
M,60516,614.5,614.5,614.5,521.36,521.38,17.86,17.86,17.86
M,60516,614.5,614.5,614.5,256.78,256.78,139.31,139.31,139.31
M,61000,385.21,385.21,385.21,272.35,272.39,41.42,41.42,41.42
M,61001,770.42,770.42,770.42,653.64,653.66,17.86,17.86,17.86
M,61005,165.08,165.08,165.08,112.83,112.84,46.3,46.3,46.3
M,61020,89.31,89.31,89.31,75.77,75.8,17.82,17.82,17.82
M,61500,162.37,162.37,162.37,123.98,123.99,30.95,30.95,30.95
M,61502,788.75,788.75,788.75,513.57,669.2,17.86,17.86,17.86
M,61505,394.38,394.38,394.38,225.66,225.68,74.75,74.75,74.75
M,61510,458.58,458.58,458.58,389.07,389.09,17.86,17.86,17.86
M,61515,89.31,89.31,89.31,75.76,75.77,17.87,17.87,17.87
M,61515,89.31,89.31,89.31,75.78,75.77,17.87,17.87,17.87
M,61516,26.4,26.4,26.4,21.49,21.49,22.85,22.85,22.85
M,61522,171.95,171.95,171.95,145.9,145.95,17.81,17.81,17.81
M,61522,171.95,171.95,171.95,77.81,77.81,120.99,120.99,120.99
M,61540,40.57,40.57,40.57,22.38,22.44,80.79,80.79,80.79
M,62000,394.38,394.38,394.38,249.01,249.12,58.31,58.31,58.31
M,62001,788.75,788.75,788.75,591.39,591.44,33.36,33.36,33.36
M,62005,162.37,162.37,162.37,123.99,124,30.94,30.94,30.94
M,62015,183.42,183.42,183.42,155.63,155.64,17.85,17.85,17.85
M,62020,89.31,89.31,89.31,75.77,75.78,17.85,17.85,17.85
M,62020,89.31,89.31,89.31,37.88,37.88,135.77,135.77,135.77
M,62040,40.57,40.57,40.57,19.62,19.64,106.57,106.57,106.57
M,63015,183.42,183.42,183.42,136.18,136.18,34.69,34.69,34.69
M,63028,183.42,183.42,183.42,128.38,128.43,42.82,42.82,42.82
M,63030,183.42,183.42,183.42,155.62,155.63,17.86,17.86,17.86
M,63038,194.9,194.9,194.9,149.78,149.79,30.12,30.12,30.12
M,63038,194.9,194.9,194.9,95.32,95.32,104.47,104.47,104.47
M,63039,504.43,504.43,504.43,319.04,319.04,58.11,58.11,58.11
M,63040,1008.87,1008.87,1008.87,778.15,778.16,29.65,29.65,29.65
M,63042,178.85,178.85,178.85,151.73,151.74,17.87,17.87,17.87
M,63048,178.85,178.85,178.85,151.73,151.75,17.86,17.86,17.86
M,63049,284.32,284.32,281.48,105.04,105.04,170.68,170.68,167.97
M,63049,284.32,284.32,281.48,178.98,178.98,58.86,58.86,57.27
M,63050,178.85,178.85,178.85,151.74,151.81,17.81,17.81,17.81
M,63051,1137.28,1137.28,1137.28,964.9,964.91,17.86,17.86,17.86
M,63052,215.53,215.53,215.53,182.86,182.88,17.85,17.85,17.85
M,63054,160.5,160.5,160.5,114.12,114.15,40.6,40.6,40.6
M,63056,40.57,40.57,40.57,25.83,25.9,56.64,56.64,56.64
M,63058,40.57,40.57,40.57,19.62,19.63,106.67,106.67,106.67
M,63076,130.68,130.68,130.68,95.32,95.34,37.07,37.07,37.07
M,63078,201.75,201.75,201.75,171.19,171.2,17.84,17.84,17.84
M,63080,201.75,201.75,201.75,155.64,155.65,29.62,29.62,29.62
M,63082,130.68,130.68,130.68,87.55,87.57,49.23,49.23,49.23
M,63090,40.57,40.57,40.57,34.43,34.47,17.7,17.7,17.7
M,63095,40.57,40.57,40.57,34.44,34.51,17.56,17.56,17.56
M,64000,40.57,40.57,40.57,34.44,34.47,17.7,17.7,17.7
M,64005,40.57,40.57,40.57,34.44,34.51,17.56,17.56,17.56
M,64010,40.57,40.57,40.57,30.99,31.02,30.79,30.79,30.79
M,64015,40.57,40.57,40.57,34.43,34.45,17.76,17.76,17.76
M,73005,35.6,35.6,35.6,28.73,28.73,23.91,23.91,23.91
M,80505,260,260,260,230,230,13.04,13.04,13.04
M,80510,435,435,435,230,230,89.13,89.13,89.13
M,80515,222.6,222.6,222.6,180,180,23.67,23.67,23.67
M,80520,345.6,345.6,345.6,289.5,289.1,19.54,19.54,19.54
M,100505,128.25,128.25,128.25,70.81,86.52,48.23,48.23,48.23
M,100510,128.25,128.25,128.25,81.3,86.05,49.04,49.04,49.04
M,110500,406.08,406.08,406.08,362.88,362.88,11.9,11.9,11.9
M,110510,417.36,417.36,417.36,372.96,372.96,11.9,11.9,11.9
M,110515,406.08,406.08,406.08,362.88,362.88,11.9,11.9,11.9
M,113005,205.13,205.13,205.13,82.08,82.08,149.91,149.91,149.91
M,113010,205.13,205.13,205.13,77.98,78.05,162.82,162.82,162.82
M,113015,205.13,205.13,205.13,82.08,82.09,149.88,149.88,149.88
M,113020,205.13,205.13,205.13,77.97,77.98,163.05,163.05,163.05
M,120500,270,270,270,202.68,202.68,33.21,33.21,33.21
M,120505,450,450,450,337.8,337.8,33.21,33.21,33.21
M,120510,270,270,270,202.68,202.86,33.1,33.1,33.1
M,120550,220.8,220.8,220.8,156.12,156.12,41.43,41.43,41.43
M,120565,220.8,220.8,220.8,156.12,156.12,41.43,41.43,41.43
M,120572,61.5,61.5,61.5,43.38,43.38,41.77,41.77,41.77
M,120575,142.5,142.5,142.5,100.08,100.08,42.39,42.39,42.39
M,120580,157,157,157,100.08,100.08,56.87,56.87,56.87
M,120585,184,184,184,129.48,129.48,42.11,42.11,42.11
M,120590,184,184,184,129.48,129.48,42.11,42.11,42.11
M,130510,389.76,389.76,336,191.26,191.27,103.77,103.77,75.67
M,130515,528.96,528.96,456,267.9,267.91,97.44,97.44,70.21
M,130525,786.5,786.5,678,266.37,266.38,195.25,195.25,154.52
M,130530,1263.25,1263.25,1089,789.47,789.49,60.01,60.01,37.94
M,130535,1767.85,1767.85,1524,411.7,411.72,329.38,329.38,270.15
M,130545,528.96,528.96,456,206.19,206.2,156.53,156.53,121.14
M,130550,570.72,570.72,492,221.22,221.22,157.99,157.99,122.4
M,131010,452.4,452.4,390,282.55,282.56,60.11,60.11,38.02
M,131015,636.85,636.85,549,415.51,415.54,53.26,53.26,32.12
M,131020,452.4,452.4,390,210.35,210.36,115.06,115.06,85.4
M,131025,636.85,636.85,549,300.38,296.79,114.58,114.58,84.98
M,131030,452.4,452.4,390,41.55,334.37,35.3,35.3,16.64
M,131035,636.85,636.85,549,332.41,309.04,106.07,106.07,77.65
M,131040,452.4,452.4,390,337.6,337.64,33.99,33.99,15.51
M,131045,636.85,636.85,549,183.14,183.28,247.47,247.47,199.54
M,131050,452.4,452.4,390,337.6,335.68,34.77,34.77,16.18
M,131055,636.85,636.85,549,415.51,415.56,53.25,53.25,32.11
M,131060,452.4,452.4,390,282.54,282.88,59.93,59.93,37.87
M,131065,636.85,636.85,549,392.13,392.18,62.39,62.39,39.99
M,131070,452.4,452.4,390,125.48,125.48,260.54,260.54,210.81
M,131075,636.85,636.85,549,139.19,142.04,348.36,348.36,286.51
M,131077,417.6,417.6,360,246.53,115.68,261,261,211.2
M,131080,334.08,334.08,288,211.91,211.92,57.64,57.64,35.9
M,131085,469.8,469.8,405,295.02,295.04,59.23,59.23,37.27
M,131090,382.8,382.8,330,140.39,140.4,172.65,172.65,135.04
M,131095,267.96,267.96,231,140.23,140.24,91.07,91.07,64.72
M,131100,382.8,382.8,330,140.4,140.4,172.65,172.65,135.04
M,131105,267.96,267.96,231,165.17,165.17,62.23,62.23,39.86
M,131115,382.8,382.8,330,202.56,202.6,88.94,88.94,62.88
M,131120,267.96,267.96,231,140.24,140.24,91.07,91.07,64.72
M,131125,382.8,382.8,330,140.4,140.46,172.53,172.53,134.94
M,131130,267.96,267.96,231,74.93,74.98,257.38,257.38,208.08
M,131135,382.8,382.8,330,140.4,140.4,172.65,172.65,135.04
M,131140,267.96,267.96,231,140.23,140.24,91.07,91.07,64.72
M,131145,382.8,382.8,330,176.59,176.61,116.75,116.75,86.85
M,131150,267.96,267.96,231,199.96,199.96,34.01,34.01,15.52
M,131500,219.25,219.25,189,109.07,109.09,100.98,100.98,73.25
M,131505,382.8,382.8,330,166.2,166.24,130.27,130.27,98.51
M,131510,431.52,431.52,372,207.18,207.24,108.22,108.22,79.5
M,131530,556.8,556.8,480,242.38,242.4,129.7,129.7,98.02
M,131535,574.2,574.2,495,219.51,219.53,161.56,161.56,125.48
M,132005,247.08,247.08,213,164.47,164.56,50.15,50.15,29.44
M,132010,247.08,247.08,213,155.81,155.84,58.55,58.55,36.68
M,132015,247.08,247.08,213,155.81,155.84,58.55,58.55,36.68
M,132020,247.08,247.08,213,155.81,155.82,58.57,58.57,36.7
M,132035,431.52,431.52,372,262.81,262.82,64.19,64.19,41.54
M,132040,431.52,431.52,372,290.86,290.87,48.35,48.35,27.89
M,132045,431.52,431.52,372,262.8,262.81,64.19,64.19,41.55
M,132050,431.52,431.52,372,262.8,262.82,64.19,64.19,41.54
M,132065,535.92,535.92,462,353.18,353.2,51.73,51.73,30.8
M,132070,556.8,556.8,480,231.84,231.85,140.16,140.16,107.03
M,132075,535.92,535.92,462,353.18,353.2,51.73,51.73,30.8
M,132080,556.8,556.8,480,231.84,231.9,140.1,140.1,106.99
M,132085,535.92,535.92,462,353.18,353.21,51.73,51.73,30.8
M,132090,556.8,556.8,480,358.37,358.4,55.36,55.36,33.93
M,132095,535.92,535.92,462,353.18,353.2,51.73,51.73,30.8
M,132100,556.8,556.8,480,358.37,358.45,55.34,55.34,33.91
M,134005,203,203,203,77.64,151.53,33.97,33.97,33.97
M,134010,203,203,203,63.78,65.07,211.97,211.97,211.97
M,134015,203,203,203,63.78,65.09,211.88,211.88,211.88
M,134020,203,203,203,63.78,64.44,215.02,215.02,215.02
M,134025,203,203,203,63.78,63.8,218.18,218.18,218.18
M,134055,345,345,345,109.99,110.28,212.84,212.84,212.84
M,134060,345,345,345,93.87,93.9,267.41,267.41,267.41
M,134065,345,345,345,109.99,110,213.64,213.64,213.64
M,134070,345,345,345,93.87,93.96,267.18,267.18,267.18
M,134105,243,243,243,77.56,77.84,212.18,212.18,212.18
M,134110,243,243,243,77.56,77.6,213.14,213.14,213.14
M,134115,243,243,243,77.56,77.59,213.18,213.18,213.18
M,134120,243,243,243,77.56,77.58,213.23,213.23,213.23
M,134125,243,243,243,77.56,77.57,213.27,213.27,213.27
M,134130,140.26,140.26,140.26,121.32,121.36,15.57,15.57,15.57
M,134150,345,345,345,110,110.1,213.35,213.35,213.35
M,134155,345,345,345,109.99,110.36,212.61,212.61,212.61
M,134160,345,345,345,109.99,110,213.64,213.64,213.64
M,134175,160.78,160.78,160.78,139.06,139.08,15.6,15.6,15.6
M,134205,278.5,278.5,278.5,101.78,101.82,173.52,173.52,173.52
M,134210,278.5,278.5,278.5,101.85,101.86,173.41,173.41,173.41
M,134215,278.5,278.5,278.5,57.57,180.79,54.05,54.05,54.05
M,134225,278.5,278.5,278.5,107.17,107.18,159.84,159.84,159.84
M,134305,477,477,477,46.75,353.37,34.99,34.99,34.99
M,134310,725,725,725,616.9,616.91,17.52,17.52,17.52
M,134505,550,550,474.15,152.68,152.68,260.23,260.23,210.55
M,134510,550,550,474.15,152.61,152.62,260.37,260.37,210.67
M,134515,550,550,474.15,152.61,152.62,260.37,260.37,210.67
M,134520,550,550,474.15,152.61,152.68,260.23,260.23,210.55
M,134525,550,550,474.15,152.61,152.62,260.37,260.37,210.67
M,135005,278.5,278.5,278.5,81.7,76.61,263.53,263.53,263.53
M,135010,278.5,278.5,278.5,82.75,82.77,236.47,236.47,236.47
M,135015,278.5,278.5,278.5,82.75,82.77,236.47,236.47,236.47
M,135020,278.5,278.5,278.5,82.71,75.4,269.36,269.36,269.36
M,135050,243,243,243,77.56,77.68,212.82,212.82,212.82
M,135055,243,243,243,77.56,77.58,213.23,213.23,213.23
M,135060,243,243,243,77.6,77.68,212.82,212.82,212.82
M,135065,243,243,243,71.44,75.48,221.94,221.94,221.94
M,135505,257.52,257.52,222,166.2,166.22,54.93,54.93,33.56
M,135510,382.8,382.8,382.8,249.3,249.36,53.51,53.51,53.51
M,135515,368.88,368.88,318,275.27,275.29,34,34,15.51
M,135520,497.64,497.64,429,187.45,187.5,165.41,165.41,128.8
M,135525,337.56,337.56,291,161.01,161.04,109.61,109.61,80.7
M,135530,462.84,462.84,399,156,156.01,196.67,196.67,155.75
M,136005,438.48,438.48,378,203.22,203.28,115.7,115.7,85.95
M,136010,487.2,487.2,487.2,238.92,238.96,103.88,103.88,103.88
M,136505,306.25,306.25,264,161.01,161.02,90.19,90.19,63.95
M,136510,219.25,219.25,189,137.12,137.16,59.85,59.85,37.8
M,136515,306.25,306.25,264,161.01,161.04,90.17,90.17,63.93
M,136520,219.25,219.25,189,137.01,137.04,59.99,59.99,37.92
M,136525,306.25,306.25,264,161,161.04,90.17,90.17,63.93
M,136530,219.25,219.25,189,137.07,137.08,59.94,59.94,37.88
M,140505,934,934,934,152,458.4,103.75,103.75,103.75
M,140510,1945,1945,1945,316,955,103.66,103.66,103.66
M,140515,2000,2000,2000,278.85,350.9,469.96,469.96,469.96
M,140520,4167,4167,4167,581,1895.75,119.81,119.81,119.81
M,141005,1168,1168,1168,273.65,599.89,94.7,94.7,94.7
M,141010,2431,2431,2431,570.5,1249.65,94.53,94.53,94.53
M,141505,2167,2167,2167,541.9,966,124.33,124.33,124.33
M,141510,2918,2918,2918,363.85,779.88,274.16,274.16,274.16
M,150505,140.84,140.84,140.84,79.25,79.43,77.31,77.31,77.31
M,150510,345.38,345.38,345.38,235,235.08,46.92,46.92,46.92
M,170510,396.87,396.87,396.87,382.62,382.64,3.72,3.72,3.72
M,170515,374.87,374.87,374.87,294.77,294.8,27.16,27.16,27.16
M,170516,1243,1243,1243,475.2,475.2,161.57,161.57,161.57
M,170517,857,857,857,538.56,538.56,59.13,59.13,59.13
M,170518,2750,2750,2750,724.2,724.2,279.73,279.73,279.73
M,170519,1013,1013,1013,910.76,910.88,11.21,11.21,11.21
M,170525,1164,1164,1164,678.61,678.61,71.53,71.53,71.53
M,170550,612,612,612,436.38,436.41,40.24,40.24,40.24
M,170555,612,612,612,360,360,70,70,70
M,180500,367.5,367.5,367.5,197,197.05,86.5,86.5,86.5
M,180505,688.36,688.36,688.36,301,301.1,128.62,128.62,128.62
M,180506,126.96,126.96,126.96,80.45,80.45,57.81,57.81,57.81
M,190505,1308,1308,1308,941.76,941.76,38.89,38.89,38.89
M,190510,1308,1308,1308,475.68,475.68,174.97,174.97,174.97
M,190515,1230,1230,1230,447.12,447.12,175.09,175.09,175.09
M,190520,1440,1440,1440,1036.8,1036.8,38.89,38.89,38.89
M,190525,1440,1440,1440,1036.02,1036.03,38.99,38.99,38.99
M,210505,253,253,253,182.16,182.72,38.46,38.46,38.46
M,210510,183,183,183,131.56,131.56,39.1,39.1,39.1
